,Identity No,Surname,Given Name,Date of Birth,Gender,Document No,Nationality,Date of Expire,Mother's name,Father's name,Issuing Authority
775,40645757665,ÖCALAN,İNSAF,22.07.1952,K/F,N20K41313,TC/TUR,16.10.2026,HABIBE,HAYRET,T.C. İÇIŞLERI BAKANLIĞI
776,75854726491,ALEMDAR,GÜLAĞA,28.11.1936,E/M,B75M75443,TC/TUR,28.04.2026,AKSOY,ALTOĞAN,T.C. İÇIŞLERI BAKANLIĞI
777,31713360840,SOYLU,RENGÜL,22.12.1993,K/F,X10Z09919,TC/TUR,16.10.2025,KUMRAL,BAHITTIN,T.C. İÇIŞLERI BAKANLIĞI
778,75281720992,DURAN,ERGENER,12.11.1949,E/M,O07M69100,KAZ,29.11.2024,ŞAYAN,KALGAY,T.C. İÇIŞLERI BAKANLIĞI
779,93823136523,YAMAN,SIDKI,04.09.1911,E/M,K53K65380,TC/TUR,21.12.2021,SABIR,BORAHAN,T.C. İÇIŞLERI BAKANLIĞI
780,93531212032,DURMUŞ,ÖZAKAN,04.10.1952,E/M,O53Z18255,TC/TUR,30.04.2027,ELVAN,EMRULLAH,T.C. İÇIŞLERI BAKANLIĞI
781,51573181853,YILDIRIM,ÜSTÜN,13.08.1967,E/M,Z47O04511,TC/TUR,23.03.2027,FERAHDIBA,NECMETTIN,T.C. İÇIŞLERI BAKANLIĞI
782,72645310775,ŞAMA,BABA,09.07.1915,E/M,H90I46420,TC/TUR,08.07.2030,ŞAMIHA,BERRAN,T.C. İÇIŞLERI BAKANLIĞI
783,21386150540,AKSU,LÜFEN,22.12.1978,K/F,M89H59469,TC/TUR,30.07.2029,PEREN,ARGU,T.C. İÇIŞLERI BAKANLIĞI
784,65233908174,ZORLU,İMAM,13.09.1964,E/M,O76T04819,TC/TUR,09.09.2028,VILDANE,SEROL,T.C. İÇIŞLERI BAKANLIĞI
785,8214633789,AKDENIZ,CANSIN,20.06.2005,E/M,H73O64176,GIN,12.06.2030,AYGÖNENÇ,GAZEL,T.C. İÇIŞLERI BAKANLIĞI
786,21312607962,ERASLAN,REHIME,31.07.1940,K/F,H86Y20565,TC/TUR,30.06.2023,UĞUR,ÖZÜDOĞRU,T.C. İÇIŞLERI BAKANLIĞI
787,45686022302,İHSANOĞLU,ABUZAR,02.11.1941,E/M,P64B74768,TC/TUR,07.03.2030,SEVIM,BATURAY,T.C. İÇIŞLERI BAKANLIĞI
788,70088854536,SEZER,EMINE.,16.01.1966,K/F,Z59B11594,TC/TUR,22.01.2031,NEVGIN,GÖRGÜNAY,T.C. İÇIŞLERI BAKANLIĞI
789,41654165228,AKDENIZ,EFLÂTUN,30.06.1981,E/M,A35H88361,TC/TUR,29.08.2025,SEVICAN,BÜGET,T.C. İÇIŞLERI BAKANLIĞI
790,36116195689,AKÇA,ARCAN,22.01.1953,E/M,O86T96196,ARG,16.09.2030,İZEL,SAYIN,T.C. İÇIŞLERI BAKANLIĞI
791,87537683680,ZENGIN,SELATIN,25.05.1957,E/M,B96O32966,TC/TUR,28.03.2028,ÖZGÜN,TANAK,T.C. İÇIŞLERI BAKANLIĞI
792,41371926396,ŞENSOY,ADVIYE,09.05.1953,K/F,Y76Y49473,TC/TUR,17.05.2028,BEGIM,YALGIN,T.C. İÇIŞLERI BAKANLIĞI
793,32790658995,AKSU,ALABEZEK,24.03.1940,K/F,M79H50724,CRI,18.05.2023,GÜLŞEREF,ÇAĞVEREN,T.C. İÇIŞLERI BAKANLIĞI
794,31364785063,ŞENER,AKGÜNEŞ,24.02.1945,K/F,N05B71202,TC/TUR,04.04.2024,GÜLGEN,MÜNIF,T.C. İÇIŞLERI BAKANLIĞI
795,72695599567,ŞAFAK,ATATÖRE,03.07.1939,E/M,H91X10735,TC/TUR,06.05.2029,ZÜHEYLA,DIRLIK,T.C. İÇIŞLERI BAKANLIĞI
796,64242712499,ERGÜL,İHSAN,03.11.1987,K/F,Y70A95153,TC/TUR,16.04.2028,GÖKÇE,HEKMET,T.C. İÇIŞLERI BAKANLIĞI
797,891802327,KORUTÜRK,KADINANA,24.01.1969,K/F,N35X36812,TC/TUR,11.06.2025,DEĞER,KARCAN,T.C. İÇIŞLERI BAKANLIĞI
798,1160032958,SEZGIN,UZSOY,16.10.1981,E/M,H29M85830,TC/TUR,10.10.2021,GANIYE,SAVAK,T.C. İÇIŞLERI BAKANLIĞI
799,63546379407,ZENGIN,NAZENDE,15.08.1974,K/F,O25B91992,TC/TUR,29.09.2026,SABIR,ATNAN,T.C. İÇIŞLERI BAKANLIĞI
800,71118261348,ZENGIN,ŞILAN,23.04.1940,K/F,K59P83095,TC/TUR,16.11.2030,ZÖHREHAN,TEKSOY,T.C. İÇIŞLERI BAKANLIĞI
801,53640984175,DURMUŞ,ÇEVREGÜL,16.03.1965,K/F,X70E91517,TC/TUR,13.05.2026,REHIME,NIYAZI,T.C. İÇIŞLERI BAKANLIĞI
802,1812427428,BILGIN,MÜJDE,12.07.1926,K/F,X44E43237,TC/TUR,21.07.2023,MEVEDDET,ÖZINAL,T.C. İÇIŞLERI BAKANLIĞI
803,30871443518,ÇORLU,MEYHANIM,28.11.1935,K/F,N29H54238,TC/TUR,25.05.2027,FEHMIYE,İKIZ,T.C. İÇIŞLERI BAKANLIĞI
804,65820089143,İHSANOĞLU,ÇAVULDUR,25.02.1951,E/M,P12Z98470,TC/TUR,17.01.2023,DURSADIYE,TANHAN,T.C. İÇIŞLERI BAKANLIĞI
805,67190306155,ÇETIN,PAKSU,08.05.1912,K/F,M37P08546,TC/TUR,03.08.2026,MECIDE,ÖZDIL,T.C. İÇIŞLERI BAKANLIĞI
806,33322804309,AKAR,GÖZEM,11.07.1937,K/F,A26T86660,TC/TUR,11.01.2024,YAZGÜL,ABDULSEMET,T.C. İÇIŞLERI BAKANLIĞI
807,27645082874,DEMIR,NABIL,16.07.1922,E/M,N47Z05792,TC/TUR,01.04.2022,SEHEL,SULHI,T.C. İÇIŞLERI BAKANLIĞI
808,60667057386,GÜLEN,ERKAN,19.04.1926,E/M,A71A22448,TC/TUR,06.11.2030,BIDAYET,FEYRUZ,T.C. İÇIŞLERI BAKANLIĞI
809,55798452514,BILGIN,AZADE,27.05.1990,K/F,M79H53223,TC/TUR,10.07.2025,PERMUN,GÜNSER,T.C. İÇIŞLERI BAKANLIĞI
810,53245939168,AKSU,DILŞAT,10.05.1955,K/F,M57X91420,TC/TUR,10.02.2031,ÖVÜN,YORUÇ,T.C. İÇIŞLERI BAKANLIĞI
811,70339699860,AKAR,SEBLÂ,28.07.1998,K/F,T90B14728,TC/TUR,17.08.2028,BERRIN,PAKER,T.C. İÇIŞLERI BAKANLIĞI
812,67599072103,AKGÜNDÜZ,HANSULTAN,13.04.1946,K/F,E23I07274,TC/TUR,12.08.2024,CEDIDE,HAKIKAT,T.C. İÇIŞLERI BAKANLIĞI
813,82257779806,SEZER,YALTIRAK,28.05.1950,E/M,I41I55611,TC/TUR,24.06.2025,İZEL,ÖZDIL,T.C. İÇIŞLERI BAKANLIĞI
814,63093454808,SEZGIN,SABIHE,16.02.1977,K/F,X37T69053,MDV,24.09.2021,GÜLBIYE,MESTUR,T.C. İÇIŞLERI BAKANLIĞI
815,91702176385,ASLAN,EMIŞ,26.12.2004,K/F,A71O41592,TC/TUR,09.02.2024,GÜLŞA,ROHAT,T.C. İÇIŞLERI BAKANLIĞI
816,14938432445,AKDENIZ,TAMAYDIN,30.12.1981,E/M,K41O57745,TC/TUR,16.12.2022,OLUŞ,GÖKÇIL,T.C. İÇIŞLERI BAKANLIĞI
817,32548107504,DEMIREL,ATATÖRE,18.11.1937,E/M,N71Y05967,DZA,30.09.2026,SIDAR,ÇOPUR,T.C. İÇIŞLERI BAKANLIĞI
818,55737260434,ARSLAN,SEYDO,26.06.1972,E/M,K46Z08398,TC/TUR,17.05.2030,GÜNGÖREN,OLCA,T.C. İÇIŞLERI BAKANLIĞI
819,25497925106,MANÇO,ASIMAN,09.07.2000,K/F,A34E20993,TC/TUR,12.02.2025,BILAY,MESTUR,T.C. İÇIŞLERI BAKANLIĞI
820,97986819195,MANÇO,ŞALI,06.11.1965,E/M,Y63X21794,ROU,30.08.2028,İLDEŞ,ERDEMER,T.C. İÇIŞLERI BAKANLIĞI
821,61533580261,BILGE,ÜMMAHAN,04.10.1983,K/F,K64T72878,TC/TUR,08.02.2024,LAIKA,ACLAN,T.C. İÇIŞLERI BAKANLIĞI
822,18767086093,ASLAN,IŞIN,03.07.1994,K/F,I43O21092,TC/TUR,06.11.2027,HABIBE,ALANALP,T.C. İÇIŞLERI BAKANLIĞI
823,33560337546,YILDIRIM,RUHIDE,22.10.1928,K/F,M30Z51842,TC/TUR,02.05.2026,MINIBE,GÖKAY,T.C. İÇIŞLERI BAKANLIĞI
824,20380032487,ALEMDAR,SERNUR,31.05.1983,K/F,A12N40616,TC/TUR,08.02.2026,CANUR,TÜRKALP,T.C. İÇIŞLERI BAKANLIĞI
825,44793213561,TEVETOĞLU,ÖNEL,29.09.1967,E/M,I44Y80456,TC/TUR,15.03.2023,SIRRIYE,KAHIR,T.C. İÇIŞLERI BAKANLIĞI
826,69551239221,SEZER,MUFIDE,18.07.1987,K/F,T76K16727,TC/TUR,29.10.2024,REFET,JANKAT,T.C. İÇIŞLERI BAKANLIĞI
827,40338237442,YORULMAZ,NAFILE,06.10.1941,K/F,I63M67015,TC/TUR,05.05.2029,LEZIZE,KASIM,T.C. İÇIŞLERI BAKANLIĞI
828,96551189119,AKÇA,KERIME,05.06.1983,K/F,E24I58388,TC/TUR,08.04.2028,İLKBAHAR,ALSOY,T.C. İÇIŞLERI BAKANLIĞI
829,67298593975,ÇETIN,KAYAGÜN,17.02.1972,E/M,I26A92759,TC/TUR,14.09.2025,KEZBAN,SAVNI,T.C. İÇIŞLERI BAKANLIĞI
830,44866420942,YILMAZ,FAYIZE,23.11.1972,K/F,O90N11937,TC/TUR,11.01.2022,SELVI,HÜSMEN,T.C. İÇIŞLERI BAKANLIĞI
831,94013965664,ZORLU,BEKTAŞI,17.05.1920,E/M,Y32O43925,MNE,08.04.2030,NEJDET,OKBAY,T.C. İÇIŞLERI BAKANLIĞI
832,46748954960,ALEMDAR,AYHAN,18.08.1945,K/F,I34K24798,TC/TUR,01.11.2022,SEBLÂ,NAKIP,T.C. İÇIŞLERI BAKANLIĞI
833,24456307577,GÜLEN,SUNEL,06.04.1990,E/M,T25A30793,GNB,06.07.2031,TÜRKNUR,SAMURTAY,T.C. İÇIŞLERI BAKANLIĞI
834,96523036316,TEVETOĞLU,TUĞÇE,03.11.2000,K/F,B32Y16913,TC/TUR,25.07.2029,NEŞRIN,ALISEYDI,T.C. İÇIŞLERI BAKANLIĞI
835,12918977064,ARSLAN,KIBAR,06.10.1922,E/M,Z75E12262,TC/TUR,13.04.2026,ZALIHA,TANYOLAÇ,T.C. İÇIŞLERI BAKANLIĞI
836,74879290937,AKDENIZ,PERINUR,07.03.1993,K/F,E02I15667,TC/TUR,03.07.2022,TASVIR,TEKECAN,T.C. İÇIŞLERI BAKANLIĞI
837,38098946590,KARADENIZ,AKAY,26.04.1925,K/F,A21P96216,TC/TUR,09.07.2027,AMRE,FERAT,T.C. İÇIŞLERI BAKANLIĞI
838,31115661093,SEZER,FATIH,06.11.1956,E/M,T03Z88071,TC/TUR,15.01.2025,SEMAT,AKDURMUŞ,T.C. İÇIŞLERI BAKANLIĞI
839,74134118313,SEZGIN,MÜĞBER,31.10.1990,K/F,E64P43281,TC/TUR,15.11.2030,NIHAN,ÖZPINAR,T.C. İÇIŞLERI BAKANLIĞI
840,88601936816,ÇETIN,PEREN,06.06.1939,K/F,Z50O89482,BLZ,28.12.2023,UYANSER,KARAER,T.C. İÇIŞLERI BAKANLIĞI
841,8166722391,ALEMDAR,AYGUTALP,24.07.1952,E/M,M16K77765,TC/TUR,14.10.2029,AKMARAL,OKTÜREMIŞ,T.C. İÇIŞLERI BAKANLIĞI
842,5926021651,AKAR,ABID,29.12.1935,E/M,T24A71289,TC/TUR,05.03.2030,NURŞAN,YILMA,T.C. İÇIŞLERI BAKANLIĞI
843,96479865368,BILGIN,LEYLI,07.04.1988,K/F,X47X58592,TC/TUR,10.10.2029,MERBA,ŞEFI,T.C. İÇIŞLERI BAKANLIĞI
844,17067088128,SAKARYA,BORAHAN,06.04.1944,E/M,K63P82840,TC/TUR,16.06.2029,AYÜLKER,YAYAK,T.C. İÇIŞLERI BAKANLIĞI
845,33581898192,ŞENER,HENIFE,28.04.1949,K/F,A14P39818,TC/TUR,07.01.2023,GÜLSÜ,ÖZERDINÇ,T.C. İÇIŞLERI BAKANLIĞI
846,23817762506,İHSANOĞLU,ATASAGUN,15.01.1932,E/M,Y51O32061,TC/TUR,22.02.2023,GÜLDER,ERDIBAY,T.C. İÇIŞLERI BAKANLIĞI
847,51665689916,TEVETOĞLU,DEMIROK,12.12.1940,E/M,T55B05328,TC/TUR,30.05.2027,SUNAY,ÇAĞLASIN,T.C. İÇIŞLERI BAKANLIĞI
848,48273145653,DURDU,VELITDIN,05.06.1915,E/M,O21M54940,TC/TUR,29.08.2027,EMINE.,RECEPALI,T.C. İÇIŞLERI BAKANLIĞI
849,2699811237,SAKARYA,SADETI,29.06.1959,K/F,K37B88218,TC/TUR,06.08.2023,NATALIA,DELIL,T.C. İÇIŞLERI BAKANLIĞI
850,1274273465,ŞAFAK,NUYAN,30.05.1970,E/M,H31K21179,TC/TUR,21.10.2025,NILI,BORAHAN,T.C. İÇIŞLERI BAKANLIĞI
851,23288547220,ERTAŞ,KALGAY,10.03.1935,E/M,H43T70370,TC/TUR,02.08.2031,YEPELEK,NEZIHI,T.C. İÇIŞLERI BAKANLIĞI
852,71142740816,GÜLEN,BESIN,16.09.1995,E/M,Y48K72927,TC/TUR,03.06.2025,TOMURCUK,AKALAN,T.C. İÇIŞLERI BAKANLIĞI
853,46582427384,KARADENIZ,EFIL,17.04.2010,K/F,M83A19043,TC/TUR,20.12.2027,NAFILE,GÜRELCEM,T.C. İÇIŞLERI BAKANLIĞI
854,92876334453,SEZER,TEMIZKAL,11.12.1959,E/M,B87B51622,TC/TUR,04.11.2029,MUJDE,MUTLUHAN,T.C. İÇIŞLERI BAKANLIĞI
855,45416344522,HANÇER,MÜMTAZE,16.06.1990,K/F,P28K71256,TC/TUR,24.09.2022,NUREY,MEŞHUR,T.C. İÇIŞLERI BAKANLIĞI
856,41280348883,ÇETIN,ABIYE,11.10.1976,K/F,P72Z33946,TC/TUR,14.11.2026,HAYEL,ÜBEYDULLAH,T.C. İÇIŞLERI BAKANLIĞI
857,77162619670,ERTAŞ,ŞÖHRET,23.03.2011,K/F,Z50Y94282,TC/TUR,22.02.2024,AYDAR,GÜNGÖRDÜ,T.C. İÇIŞLERI BAKANLIĞI
858,62049973046,DEMIR,BEHIZA,23.07.2002,K/F,E84K94660,TC/TUR,17.02.2023,MUSAFFA,FATIH,T.C. İÇIŞLERI BAKANLIĞI
859,67079769806,ÇORLU,GÜLHISAR,24.12.1991,K/F,P84X34522,TC/TUR,24.05.2029,KIFAYE,AKGÖL,T.C. İÇIŞLERI BAKANLIĞI
860,11143291514,ARSOY,MECIDE,31.08.1981,K/F,M16I20904,TC/TUR,24.07.2030,ŞADIMAN,OYMAK,T.C. İÇIŞLERI BAKANLIĞI
861,61949093603,KARADENIZ,YANKI,02.05.1994,E/M,X15I12076,TC/TUR,14.04.2028,ANARGÜL,EMIRŞAN,T.C. İÇIŞLERI BAKANLIĞI
862,75076093418,ERASLAN,MÜMTAZE,01.04.1996,K/F,B93M37353,ZWE,20.07.2031,CANAN,ZIYAETTIN,T.C. İÇIŞLERI BAKANLIĞI
863,10620216262,SEZGIN,BAHTINUR,16.12.1985,K/F,N07M14372,TC/TUR,02.09.2025,HACILE,ÖZGER,T.C. İÇIŞLERI BAKANLIĞI
864,20770911770,SEZER,EFLÂTUN,06.06.1986,E/M,K82I73790,TC/TUR,12.03.2023,AYCAGÜL,DIKEN,T.C. İÇIŞLERI BAKANLIĞI
865,83672963140,İHSANOĞLU,NEBIHA,02.01.1952,K/F,H82E00323,TC/TUR,08.05.2028,İNCIFIR,LÜTFI,T.C. İÇIŞLERI BAKANLIĞI
866,65694152017,HAYRIOĞLU,SÖYLER,11.06.1990,K/F,N85N13660,TC/TUR,08.10.2030,GÜNVER,TEKSOY,T.C. İÇIŞLERI BAKANLIĞI
867,87168941931,GÜLEN,MUHIP,09.02.1989,E/M,B87Y47495,TC/TUR,20.04.2028,GÜLENAY,NEZIHI,T.C. İÇIŞLERI BAKANLIĞI
868,45810661804,YORULMAZ,NEFARET,23.02.1943,K/F,N34B98269,TC/TUR,22.03.2030,FATMANUR,GÖNEN,T.C. İÇIŞLERI BAKANLIĞI
869,23452976872,ÖCALAN,GÜRARDA,02.09.1912,E/M,A94P07610,TC/TUR,02.01.2031,ARAL,DINCER,T.C. İÇIŞLERI BAKANLIĞI
870,81273206370,MANÇO,OGANER,05.11.1986,E/M,P17P22084,TC/TUR,31.12.2023,DÜRRÜŞEHVAR,GÜNŞEN,T.C. İÇIŞLERI BAKANLIĞI
871,63664865084,SEZGIN,ÇAĞA,21.05.2003,E/M,I78K92630,TC/TUR,08.09.2027,ÖZDEŞ,TANSIĞ,T.C. İÇIŞLERI BAKANLIĞI
872,78208553552,YILDIRIM,RAZI,13.04.1940,E/M,B55E82945,TC/TUR,20.02.2025,HOŞKADEM,SUPHI,T.C. İÇIŞLERI BAKANLIĞI
873,25985377356,ERTAŞ,ERDIBAY,16.08.1918,E/M,K03B70275,TC/TUR,11.05.2024,HÜRMET,FEHIM,T.C. İÇIŞLERI BAKANLIĞI
874,81724751144,BILGE,ÜÇGÜL,28.04.2009,K/F,K11T34375,TC/TUR,22.12.2025,AKSOY,ÖGE,T.C. İÇIŞLERI BAKANLIĞI
875,39179449473,TEVETOĞLU,NURSER,12.11.1950,K/F,M25A10386,TC/TUR,25.03.2030,ŞADIMAN,ABDÜLCEMAL,T.C. İÇIŞLERI BAKANLIĞI
876,76872625601,ARSLAN,MUVAFFAK,01.09.1979,E/M,P98K30220,TC/TUR,12.05.2022,AZIZE,ŞÜKRI,T.C. İÇIŞLERI BAKANLIĞI
877,68341221742,ŞAMA,İLGI,03.06.1930,E/M,Y19E34285,TC/TUR,28.02.2024,RAFIA,TORHAN,T.C. İÇIŞLERI BAKANLIĞI
878,31685108498,AKGÜNDÜZ,ALTOĞAN,08.08.1911,E/M,A85A23239,TC/TUR,15.08.2030,ALIŞIK,DEMIRYÜREK,T.C. İÇIŞLERI BAKANLIĞI
879,13391834611,MANÇO,GÜNDÜZALP,14.07.2011,E/M,K26O75367,TC/TUR,08.05.2028,JARUTHIP,ROHAT,T.C. İÇIŞLERI BAKANLIĞI
880,80369409013,FIRAT,AKGÜNEŞ,08.02.1996,K/F,O47H99634,TC/TUR,05.10.2022,ZUBEYDE,GAZEL,T.C. İÇIŞLERI BAKANLIĞI
881,30261504536,ÇORLU,BELLISAN,31.05.1948,E/M,O65O61604,TC/TUR,03.08.2031,ÜÇGÜL,SÖKMEN,T.C. İÇIŞLERI BAKANLIĞI
882,21684192292,AKÇA,BEZEK,09.12.2009,K/F,K88P14436,TC/TUR,21.01.2031,SOYKAN,TANIR,T.C. İÇIŞLERI BAKANLIĞI
883,27362450764,SAKARYA,ÖZYURT,02.03.1992,K/F,M20E09021,TC/TUR,13.02.2022,ÜMRAY,EMRULLAH,T.C. İÇIŞLERI BAKANLIĞI
884,73058247422,MANÇO,HUBAN,08.11.1937,K/F,B32I20585,TC/TUR,22.09.2026,NURDA,SANCAK,T.C. İÇIŞLERI BAKANLIĞI
885,27896364277,ERASLAN,KOCABAŞ,11.03.1968,E/M,N03K14401,TC/TUR,13.01.2029,NEFARET,ŞÜKRI,T.C. İÇIŞLERI BAKANLIĞI
886,56683182203,AKAR,MÜKRAMIN,09.04.1985,E/M,P13N86269,TC/TUR,22.10.2027,CANUR,TALI,T.C. İÇIŞLERI BAKANLIĞI
887,76527781156,BILGE,ÇEVIKÖZ,03.10.1978,E/M,M54A24354,TC/TUR,05.11.2027,SERDA,DINÇKOL,T.C. İÇIŞLERI BAKANLIĞI
888,71117197511,BILIR,AYGUTALP,23.04.1960,E/M,A70X39166,TC/TUR,28.08.2028,BILAY,SARPKIN,T.C. İÇIŞLERI BAKANLIĞI
889,89597548235,ÇETIN,NAZENDE,02.10.1916,K/F,E11Z63096,TC/TUR,04.02.2024,DURSADIYE,SEYFULLAH,T.C. İÇIŞLERI BAKANLIĞI
890,23446547991,SEZGIN,TÖREL,18.10.1994,E/M,P33X22255,TC/TUR,22.03.2030,ROJNU,DILDER,T.C. İÇIŞLERI BAKANLIĞI
891,4844281208,SEVEN,KISMET,09.07.1921,K/F,K32H00205,TC/TUR,15.04.2031,ESENGÜN,SEYFULLAH,T.C. İÇIŞLERI BAKANLIĞI
892,24835558544,AKÇA,MUCAHIT,20.06.1980,E/M,B27Z90063,TC/TUR,08.04.2029,NATALIA,AKÇASU,T.C. İÇIŞLERI BAKANLIĞI
893,10311499705,GÜLEN,AKSOY,04.02.1979,K/F,A15Y25461,TC/TUR,26.07.2029,GÜLPER,PIRAHMET,T.C. İÇIŞLERI BAKANLIĞI
894,72522992122,ERGÜL,ŞEHAMET,28.10.2009,E/M,N50A02315,TC/TUR,11.08.2030,ZÜLBIYE,HALUK,T.C. İÇIŞLERI BAKANLIĞI
895,85343675887,YILMAZ,AZIZE,10.07.1976,K/F,E61K47415,TC/TUR,14.12.2021,ŞEREF,YARGI,T.C. İÇIŞLERI BAKANLIĞI
896,85195937013,SEVEN,EŞIM,28.02.1977,K/F,H97Y20803,TC/TUR,28.04.2028,DEĞER,MEŞHUR,T.C. İÇIŞLERI BAKANLIĞI
897,53284093265,AKDENIZ,İSLIME,17.12.1944,K/F,O05M00199,ZAF,23.11.2028,HEZNIYE,SALURBAY,T.C. İÇIŞLERI BAKANLIĞI
898,16873467759,YAMAN,GÜLŞA,05.03.1956,K/F,I00B40543,TC/TUR,18.09.2025,ELIFNUR,BILTAŞ,T.C. İÇIŞLERI BAKANLIĞI
